,redshift,luminosity_distance,theta_jn,psi,phase,geocent_time,Mf,af,eta,delta_mass,chi_eff,chi_PN,chi_s,mu,M,epsilon,lnAGR
11,0.09,440.0,0.0,0.0,0.40944641832945733,0.0,62.94278724406212,0.7384774361943891,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.20470679308923773,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
12,0.09,440.0,0.0,0.0,-0.5347437279660094,0.0,62.94278724406212,0.7523267113864774,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.012858223516416536,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
13,0.09,440.0,0.0,0.0,-1.7167934037507293,0.0,62.94278724406212,0.7291287871146106,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.028914400697702874,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
14,0.09,440.0,0.0,0.0,1.6995869862625004,0.0,62.94278724406212,0.7462773240158984,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.12258788767271832,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
15,0.09,440.0,0.0,0.0,1.3289298597627817,0.0,62.94278724406212,0.6443264588820498,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.10526228977236946,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
16,0.09,440.0,0.0,0.0,-1.5264537543743026,0.0,62.94278724406212,0.6753350532656683,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.05980891830720417,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
17,0.09,440.0,0.0,0.0,1.1477218837776493,0.0,62.94278724406212,0.6551887116681709,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.07032265088899359,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
18,0.09,440.0,0.0,0.0,-2.023611370281452,0.0,62.94278724406212,0.6588673769201487,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.05402560831781673,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
19,0.09,440.0,0.0,0.0,-2.4467449750761037,0.0,62.94278724406212,0.7449903151178667,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.11800471613172434,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
20,0.09,440.0,0.0,0.0,-0.2667530922284084,0.0,62.94278724406212,0.6595390998615384,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.0372994767191524,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
21,0.09,440.0,0.0,0.0,1.3256668335166273,0.0,62.94278724406212,0.6352673186847684,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.07051217656545548,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
22,0.09,440.0,0.0,0.0,-2.5453288157641625,0.0,62.94278724406212,0.6629456839035155,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.06365614249076545,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
23,0.09,440.0,0.0,0.0,-0.24639555526213802,0.0,62.94278724406212,0.6339407130089105,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.18509730070029956,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
24,0.09,440.0,0.0,0.0,0.1297804919310727,0.0,62.94278724406212,0.668603399658025,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.0590831035389968,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
25,0.09,440.0,0.0,0.0,0.3591373898826171,0.0,62.94278724406212,0.7008962989116088,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.10077514746539085,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
26,0.09,440.0,0.0,0.0,-1.7420966264179767,0.0,62.94278724406212,0.7214265339668464,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.03122645432613583,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
27,0.09,440.0,0.0,0.0,-0.6145658459577691,0.0,62.94278724406212,0.6575461463803329,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.1557001042208173,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
28,0.09,440.0,0.0,0.0,1.79333148341291,0.0,62.94278724406212,0.6646537518993874,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.04711321137602656,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
29,0.09,440.0,0.0,0.0,0.1600813471345965,0.0,62.94278724406212,0.6752398107762612,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.11183811085299572,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
30,0.09,440.0,0.0,0.0,-0.5719217877218465,0.0,62.94278724406212,0.7415249273999729,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.1882975423910629,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
31,0.09,440.0,0.0,0.0,-0.5719778672596454,0.0,62.94278724406212,0.7406081053390396,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.16333764516486698,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
32,0.09,440.0,0.0,0.0,-1.1464699519936876,0.0,62.94278724406212,0.6785886109455652,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.09036902301605523,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
33,0.09,440.0,0.0,0.0,0.8839059818333594,0.0,62.94278724406212,0.6201976742930145,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.047270280859872706,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
34,0.09,440.0,0.0,0.0,0.8267826744505694,0.0,62.94278724406212,0.7384276813970438,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.08493857366535112,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
35,0.09,440.0,0.0,0.0,-1.2021608633661685,0.0,62.94278724406212,0.7251518942109324,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.04611449347304,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
36,0.09,440.0,0.0,0.0,0.312592312050665,0.0,62.94278724406212,0.6505173382926316,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.051551107414074586,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
37,0.09,440.0,0.0,0.0,-1.1834496857111423,0.0,62.94278724406212,0.7291669018124938,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.06485076605859406,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
38,0.09,440.0,0.0,0.0,-1.3799824344667035,0.0,62.94278724406212,0.6816500820212943,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.13368268567685562,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
39,0.09,440.0,0.0,0.0,-0.27508624495685313,0.0,62.94278724406212,0.7110380865795435,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.1428813597810779,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
40,0.09,440.0,0.0,0.0,0.9455385770557447,0.0,62.94278724406212,0.6687309533495873,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.0060504873138881865,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
41,0.09,440.0,0.0,0.0,-2.1562705032003175,0.0,62.94278724406212,0.6518761974989796,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.08195798594665753,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
42,0.09,440.0,0.0,0.0,0.5536810645165665,0.0,62.94278724406212,0.7528657288906686,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.022540335074328233,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
43,0.09,440.0,0.0,0.0,-0.30805963171003475,0.0,62.94278724406212,0.6355732292458306,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.011351747884846296,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
44,0.09,440.0,0.0,0.0,-0.1340443886602558,0.0,62.94278724406212,0.6864714980887576,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.10992376534663392,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
45,0.09,440.0,0.0,0.0,1.916922820068264,0.0,62.94278724406212,0.6818453528898081,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.11789539696424017,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
46,0.09,440.0,0.0,0.0,1.7675090126251596,0.0,62.94278724406212,0.7230406396617873,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.19887850900368445,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
47,0.09,440.0,0.0,0.0,-0.04402066599580761,0.0,62.94278724406212,0.6362885046853212,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.19186161228210752,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
48,0.09,440.0,0.0,0.0,1.8322290246559976,0.0,62.94278724406212,0.6753443305611588,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.19488993735800533,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
49,0.09,440.0,0.0,0.0,1.7523521960659372,0.0,62.94278724406212,0.657730900249652,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.10624324924483422,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
50,0.09,440.0,0.0,0.0,-1.6125197302364986,0.0,62.94278724406212,0.6809171102067817,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.027297060686381894,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
51,0.09,440.0,0.0,0.0,-2.1566466002292346,0.0,62.94278724406212,0.6179215529282672,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.11081602663286266,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
52,0.09,440.0,0.0,0.0,-1.9494995776331763,0.0,62.94278724406212,0.714458701413311,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.09692069632472866,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
53,0.09,440.0,0.0,0.0,0.5036692026587763,0.0,62.94278724406212,0.6738596697599645,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.09557414885962096,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
54,0.09,440.0,0.0,0.0,-0.32548130227356115,0.0,62.94278724406212,0.7355027661151946,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.08506571922650777,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
55,0.09,440.0,0.0,0.0,1.8783054870074807,0.0,62.94278724406212,0.7162938792677538,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.0395958280629217,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
56,0.09,440.0,0.0,0.0,0.5389487129066729,0.0,62.94278724406212,0.751461531723105,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.20299259561587515,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
57,0.09,440.0,0.0,0.0,-0.5715235294978744,0.0,62.94278724406212,0.6414375809756174,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.1985576625161634,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
58,0.09,440.0,0.0,0.0,-2.2039518991857556,0.0,62.94278724406212,0.6797287553981501,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.10140132713102096,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
59,0.09,440.0,0.0,0.0,-2.0602757962113905,0.0,62.94278724406212,0.707363523384829,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.11887376863876542,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
60,0.09,440.0,0.0,0.0,1.112897490225519,0.0,62.94278724406212,0.6589592321177532,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.09226269344080532,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
61,0.09,440.0,0.0,0.0,1.1468186240120624,0.0,62.94278724406212,0.6954895370675356,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.17909501027961938,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
62,0.09,440.0,0.0,0.0,-2.1417569230593414,0.0,62.94278724406212,0.6288331139213109,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.03064649517514842,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
63,0.09,440.0,0.0,0.0,0.15431997421593593,0.0,62.94278724406212,0.714150634914945,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.12241883848837073,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
64,0.09,440.0,0.0,0.0,-1.2443953747254586,0.0,62.94278724406212,0.6188661010010934,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.12788362318951452,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
65,0.09,440.0,0.0,0.0,2.1407977498433177,0.0,62.94278724406212,0.6589004530092074,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.2168293748253235,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
66,0.09,440.0,0.0,0.0,-1.7775460219739043,0.0,62.94278724406212,0.6529927124461374,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.15963349919064895,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
67,0.09,440.0,0.0,0.0,-0.7575998139343665,0.0,62.94278724406212,0.691769037205025,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.18448289316369487,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
68,0.09,440.0,0.0,0.0,-0.9353577023977984,0.0,62.94278724406212,0.6428820746759184,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.08742623746734457,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
69,0.09,440.0,0.0,0.0,1.1845000485972161,0.0,62.94278724406212,0.6514147037418907,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.05018601401431878,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
70,0.09,440.0,0.0,0.0,1.346531625254036,0.0,62.94278724406212,0.7490204200562149,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.19448176689369068,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
71,0.09,440.0,0.0,0.0,0.9078585731914129,0.0,62.94278724406212,0.7170543164845012,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.06950906143760324,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
72,0.09,440.0,0.0,0.0,1.6158429574569642,0.0,62.94278724406212,0.6567822049347728,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.2081567036790766,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
73,0.09,440.0,0.0,0.0,0.7405678480460698,0.0,62.94278724406212,0.6311807171058081,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.13088445910930827,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
74,0.09,440.0,0.0,0.0,1.3586258982726687,0.0,62.94278724406212,0.7401785376764266,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.09134789643496344,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
75,0.09,440.0,0.0,0.0,-1.582551015996799,0.0,62.94278724406212,0.6322969476878035,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.14999291057848507,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
76,0.09,440.0,0.0,0.0,1.6550060324798546,0.0,62.94278724406212,0.7459273865621765,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.06357707036785729,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
77,0.09,440.0,0.0,0.0,1.1856058182383205,0.0,62.94278724406212,0.7318889286895233,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.1174192668893605,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
78,0.09,440.0,0.0,0.0,-1.6134973567665125,0.0,62.94278724406212,0.726147464943851,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.07810971572521716,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
79,0.09,440.0,0.0,0.0,0.24178180215948758,0.0,62.94278724406212,0.6223080880699731,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.1447008484624803,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
80,0.09,440.0,0.0,0.0,-1.7620842436399244,0.0,62.94278724406212,0.6543042955605031,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.06298141930155852,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
81,0.09,440.0,0.0,0.0,-0.06203078007638372,0.0,62.94278724406212,0.7337965417365193,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.036227502199814424,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
82,0.09,440.0,0.0,0.0,1.4959464886926286,0.0,62.94278724406212,0.6955573072578405,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.033691459746883354,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
83,0.09,440.0,0.0,0.0,0.5003058755942398,0.0,62.94278724406212,0.6778070432555708,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.15131561129139154,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
84,0.09,440.0,0.0,0.0,0.05002043717153327,0.0,62.94278724406212,0.6452274490255689,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.201398540819786,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
85,0.09,440.0,0.0,0.0,-1.098387640906113,0.0,62.94278724406212,0.7086632950509604,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.020402699845770367,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
86,0.09,440.0,0.0,0.0,0.39943408390952717,0.0,62.94278724406212,0.6636361083308278,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.010969466165522052,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
87,0.09,440.0,0.0,0.0,-2.319268850266659,0.0,62.94278724406212,0.6376439758221759,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.01883145527469448,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
88,0.09,440.0,0.0,0.0,0.23767499152666624,0.0,62.94278724406212,0.719685960755911,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.04260766382670899,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
89,0.09,440.0,0.0,0.0,-0.1727380444891311,0.0,62.94278724406212,0.6539159710720688,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.010232385068549586,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
90,0.09,440.0,0.0,0.0,1.384739031390787,0.0,62.94278724406212,0.6284821135998709,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.0712900440909196,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
91,0.09,440.0,0.0,0.0,-2.2392438730806705,0.0,62.94278724406212,0.6887836652720467,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,0.030933412441714866,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
92,0.09,440.0,0.0,0.0,0.41614251754049664,0.0,62.94278724406212,0.7185172734797535,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.1381492795900579,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
93,0.09,440.0,0.0,0.0,0.2836349678263336,0.0,62.94278724406212,0.6274626767376146,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.05917743527770148,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
94,0.09,440.0,0.0,0.0,1.3430153877831295,0.0,62.94278724406212,0.6442952096518512,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.011233427778245875,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
95,0.09,440.0,0.0,0.0,0.05004850981031759,0.0,62.94278724406212,0.7206213870549064,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.2174928794665979,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
96,0.09,440.0,0.0,0.0,-1.908906267711381,0.0,62.94278724406212,0.7147929851551843,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.24628718660170973,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
97,0.09,440.0,0.0,0.0,1.4013604405747817,0.0,62.94278724406212,0.6883231987505712,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.0795855953664381,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
98,0.09,440.0,0.0,0.0,0.8164806031310878,0.0,62.94278724406212,0.6356926882029738,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.13784032123314427,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
99,0.09,440.0,0.0,0.0,0.8112056207119113,0.0,62.94278724406212,0.7444626592466835,0.2485836512891664,0.0752688172043011,-0.031397849462365575,-0.021366509197953194,-0.2411048375538532,3.5614439643311365e+31,1.4326943649999998e+32,0.0,-57.46580703812978
